barcode,descriptions
7908348616545,"{""MULTIVITALE VIT C EFERV 10CPR"",""N MULTIVITALE VIT C EFERV 10CPR   EXPA %DN:10.00"",""SUPL ALIM MULTIVITALE FRH EFERVESCENTE 10CPRS""}"
7908348616590,"{""VITAMINA C 60 COMP. 1000MG (NC1)"",""SUPL ALIM VITAMINA COMPRIMIDO 60UN""}"
7908348616606,"{""TRIPLO IMUNO C+D+Z 60 COMP"",""MULTIVITAMINICO PROMEL TRIPLO IMUNO C+D+Z 60CP""}"
7908348617085,"{""PROVITAN CALCIO MDK 530MG 60C"",""PROVITAN CALCIO MDK C/60 CAPS DE 500MG (CAL+MAG+VIT.D+VIT.K)"",""SUPL ALIM CALCIO MDK PROVITAN CAPSULA 60UN""}"
7908348618372,"{""ZINCO QUELATO 60 CAPS NUTRI WEALTH"",""SUPLEMENTO ALIM ZINCO QUELATO FRASCO 60 CPS""}"
7908348618846,"{""ORANGY C+D+ZINCO C/10 CPR EFERV"",""SUPL ALIM ZINCO ORANGY 10UN""}"
7908348618877,"{""ORANGY C+D+ZINCO C/30 CPR EFERV"",""SUPL ALIM ZINCO ORANGY 30UN""}"
7908348619379,"{""FINETOSS SABOR MEL E ROMA 120ML"",""FINETOSS SABOR MEL E ROMA 120ML - GMS PH CE 50 (A)"",""FINETOSS PROMEL SABOR MEL E ROMA 120ML""}"
7908348619386,"{""UP C EFERVESCENTE 10 COMP.  GMS PHARMA CE 108"",""7908348619386 UP C EFERVESCENTE 10 COMP. - GMS PHARMA CE 108"",""VITAMINA C PROMEL EFERVESCENTE UP 10CP""}"
7908348620375,"{""RECOVITAM VITAMINA C 1G 10COMP EFERVESCENTE RECOVIT"",""Recovit vitamina C 1gr c/10cpr eferv - recovitam"",""SUPL ALIM RECOVITAM VITAMINA COMP EFERVESCENTE 1G""}"
7908353602502,"{""New Beauty Sérum Facial Vitamina C20 30ml"",""SERUM FACIAL NEW BEAUTY VIT C 325ML"",""NEW BEAUTY SERUM FACIAL VITAMINA C20 30ML""}"
7908359800049,"{""LUVA LATEX C/PO TAM P 100UN UNICARE,,"",""LUVA DE PROCEDIMENTO UNIGLOVES TM P 100 UNID"",""LUVAS PROCEDIMENTO LATEX P C/100UN""}"
7908370300078,"{""MASCARA VITHOC/1 C/PROT UV50 PINK"",""MASCARA DE PROTECAO VITHO CONFORT 50 UND""}"
7908407001916,"{""VITAMINA D 2000 UI 60 CAPS"",""VITTA D3 2000UI 60 CAPS - HERBOLAB"",""VITTA D3 2000UI HERBOLAB 60CAPS""}"
7908407001923,"{""Vitta e 400mg com 60 Cápsulas"",""VITTA E 60 CAPSULAS DE 750MG HERBOLAB"",""VITTA 400MG X 60 CPR (HBL)""}"
7908407001954,"{""Vitta B Complex 400mg com 60 Cápsulas"",""VITTA B COMPLEX 400MG 60 CAPS VITTA B COMPLEX 400MG 60"",""VITTA B COMPLEX 400MG X 60 CPR ()""}"
7908407002029,"{""3 MAG HERBOLAB TREON+TAURATO+BISG 60 CAP"",""3 MAG (TREON + TAURATO + BISG) 500 Mg 60 CAPS - HE"",""SUPL ALIM MAG MAGNESIO CPS HERBOLAB 60UN""}"
7908407002142,"{""Óleo de Alho 400mg com 60 Cápsulas"",""OLEO DE ALHO 400 Mg 60 CAPS - HERBOLAB"",""OLEO DE ALHO HERBOLAB 400MG CAPSULA 60UN""}"
7908407002234,"{""Lactase 10000Fcc com 30 Cápsulas"",""LACTASE 10.000 UFCC  30 CAPS LACTASE 10.000 UFCC  30"",""HERBOLAB  X 30 CPR (HBL)""}"
7908407002326,"{""CRANBERRY 500MG 30CAP"",""CRANBERRY 500 MG 30 CAPS - HER CRANBERRY 500 MG 30 CAPS"",""CRANBERRY 30 CAPS""}"
7908407004061,"{""SUPER DHA+EPA HERBOLAB C/60CAPS"",""SUPER DHA EPA OMEGA 3 60 CAPSULAS DE 1340MG HERBOLAB"",""SUPL ALIM HERBOLAB HBL SUPER DHA+EPA X 60CAPS""}"
7908407004511,"{""PRO3 MAGNESIO ALWAYSFIT C/60 CAPS"",""PRO3MAG - DIMALATO / TREONATO / QUELATO"",""SUPL ALIM ALWAYS MAGNESIO CAPSULA 60UN""}"
7908407004764,"{""FITS36 ALWAYSFIT"",""FIT S36 600MG 60 CAPS"",""SUPL ALIM MULT FITS36 LARANJA 600MG X 60UN""}"
7908407005150,"{""Metilcobalamina 9.94mcg com 60 Cápsulas"",""VITAMINA B12 (METILCOBALAMINA) 60 CAPS - HERBOLAB . . - HERB"",""VITAMINA B12 METILCOBALAMINA 60CP""}"
7908407006911,"{""QUELATOS MAG"",""QUELATOS MAG (BISGLIC. MG) 60 CAPS - HERBOLAB . ."",""SUPL ALIM MAG QUELATOS MAGNESIO CAPSULA 60UN""}"
7908407006935,"{""MAGNESIO INOSITOL ME/MA PO 150"",""N MAGNESIO INOSITOL 150g sab maracuja HERBOLAB - Lote: 25169"",""SUPL ALIM MAGNESIO INOSITOL HERBOLAB 150G""}"
7908423402766,"{""Sidney Oliveira Nature Daily Vitamina C Zinco 1000mg com 60"",""SO VITAMINA C 1000MG + ZC 29MG MADE IN USA NATURE DAILY 60 C"",""SUPL ALIM SIDNEY OLIVEIRA VITAMINA C ZINCO 60CPRS""}"
7908423402773,"{""Sidney Oliveira Nature Daily Magnésio Malato 260mg com 60 C"",""MAGNESIO MALATO 260MG MADE IN USA NATURE DAILY 60S SIDNEY O"",""SUPL ALIM SIDNEY OLIVEIRA MAGNESIO MALATO 260MG 60CPRS""}"
7908423402780,"{""VITAMINA D3 2000UI MADE IN USA NATURE DAILY 60 COMPRIMIDOS S"",""SO VITAMINA D3 2000UI MADE IN USA NATURE DAILY 60 C VITAMIN"",""SUPL ALIM DAILY VITAMINA MADE USA NATURE COMPRIMIDO 60UN""}"
7908423402797,"{""Sidney Oliveira Nature Daily Colágeno Hidrolisado 1000mg co"",""COLAGENO HIDROLISADO 1000MG MADE IN USA NATURE DAILY 60 COMP"",""SUPL ALIM SIDNEY OLIVEIRA COLAGENO HIDROLISADO 60CPRS""}"
7908423402803,"{""BIOTINA 45MCG MADE IN USA NATURE DAILY 60 COMPRIMIDOS SIDNEY"",""SO BIOTINA 45MCG MADE IN USA NATURE DAILY 60 COMPRIMIDOS  B"",""SUPL ALIM NATURE BIOTINA MADE USA DAILY MCG COMPRIMIDOS 60UN""}"
7908423402810,"{""Sidney Oliveira Nature Daily Magnésio Malato 350mg com 60 C"",""SUPL ALIM SIDNEY OLIVEIRA MAGNESIO MALATO 350.0 MG 60CPRS""}"
7908423402827,"{""Sidney Oliveira Nature Daily Condroitina 600mg com 60 Compr"",""CONDROITINA 600MG MADE IN USA NATURE DAILY 60 COMPRIMIDOS SI"",""SUPL ALIM SIDNEY OLIVEIRA NATURE DAILY CONDRO 600MG 60CPRS""}"
7908423402834,"{""Sidney Oliveira Nature Daily Luteína Zeaxantina Vitamina A"",""SO LUTEINA ZEAXAN + VIT A C/ 60 CAPS MADE IN USA"",""SUPL ALIM SIDNEY OLIVEIRA ZEAXANTINA VITAMINA A 60CPRS""}"
7908423402841,"{""Sidney Oliveira Nature Daily Luteína Astaxantina Vitamina A"",""LUTEINA + ASTAXANTINA + VITAMINA A MADE IN USA NATURE DAILY"",""SUPL ALIM SIDNEY OLIVEIRA NATURE DAILY LUTEINA A 60CPRS""}"
7908423402865,"{""Sidney Oliveira Nature Daily Ferro + Ácido Folico + Vitamin"",""SO ACIDO FOLICO + FERRO + VIT B12 C/ 60 CPR MADE IN USA"",""SUPL ALIM SIDNEY OLIVEIRA FERRO+ACIDO FOLICO+VIT B12 60CPRS""}"
7908423402872,"{""Sidney Oliveira Colágeno Tipo 2 Algy Cartril Osteo Total co"",""SO COLAGENO TIPO II ALGY CARTRIL OSTEO T MADE IN USA 60 CAP"",""SUPL ALIM SIDNEY OLIVEIRA TIPO 2 ALGY CARTRIL OSTEO 60CP""}"
7908423402926,"{""Sidney Oliveira Norwegian Ômega 3 1000mg com 250 Cápsulas +"",""OMEGA 3 1000MG NORWEGIAN MADE IN USA LEVE 300 PAGUE 250 GANH"",""OMEGA 3 1000MG NORWEGIAN 250 CAPS""}"
7908437300263,"{""OMEGA 3 120 CAPS 1000 MG BOM CHA"",""OMEGA 3 TRIPLA FONTE 1.000 MG 120 CPS"",""OMEGA 3 BOM CHA 120 CAPS""}"
7908437300638,"{""MAGNESIO DIMALATO 500MG 60 CPS"",""MAGNESIO DE MALATO 60 CAPSULAS BOM CHA 500MG"",""SUPL ALIM MAGNESIO DIMALATO SUPLEMENTO BOM CHA CAPSULA 60UN""}"
7908437300973,"{""MAGNESIO TREONATO 60 CAPS 500 MG FIT MIX"",""FIT MIX MAGNESIO TREONATO 500MG C/60 CAPS ( UN )"",""SUPL ALIM MAGNESIO TREONATO CAPSULA BOM CHA 60UN""}"
7908437300980,"{""MAGNESIO TREONATO 120CAPS 500MG BOM CHA"",""CLORETO DE MAGNESIO PA 60 CPS 500MG FOLHAS"",""SUPL ALIM MAGNESIO TREONATO BOM CHA 120UN""}"
7908437301345,"{""GUARANA 60 CAPS 500MG"",""GUARANA 60 CAPS - BOM CHA"",""SUPLEMENTO GUARANA 500MG 60 CAPS""}"
7908437302694,"{""VITAMINA K2 + VITAMINA D3 500MG 1X60CPS -BOM CHA"",""VITAMINA K2 D3 60CAPS""}"
7908437302779,"{""VITAMINA B12 60 CAPS"",""VITAMINA B12 BOM CHA 60 CAPS 350 MG"",""VITAMINA B12 60CP""}"
7908437303011,"{""6 MAGNESIOS 60CAPS 600MG BOM CHA"",""6 MAGNESIOS 600MG BOM CHA C/ 60 CAPS"",""SUPL ALIM MAGNESIO 60UN""}"
7908437303028,"{""6 MAGNESIOS 120 CAPS"",""6MAGNESIOS 120 CAPS 600MG BOM CHA"",""MAGNESIO 120CP""}"
7908475802750,"{""HAIR UP C/30 GOMAS EKB"",""MULTIVITAMINICO HAIR UP 30 GOMAS""}"
7908475803092,"{""VIVACITA GOLD IMUNI KIDS 50ML TUTTI-FRUTTI"",""SUPL ALIM VIVACITA VIVACIMUNI KIDS TUTTI FRUTTI 50ML""}"
7908475803627,"{""KPSULA IMUNESE PROPÓLIS C/60"",""Vitamina C + Vitamina E + Vitamina D + Zinco + Selênio e Ri"",""SUPL ALIM ZINCO VITAMINA E SELENIO""}"
7908475804846,"{""SUPLEMENTO IMUNE GERAH 300G"",""SUPLEMENTO GERAH IMUNE 60CPRS""}"
7908475805676,"{""IMUNIQUE KIDS 50ML UNIQUE"",""SUPL ALIM MULT UNIQ KRE IMUNIQUE KIDS 50ML""}"
7908475805683,"{""IMUNIQUE 60CPS UNIQUE"",""SUPL ALIM UNIQ KRE IMUNIQUE 60CAPS""}"
7908475807625,"{""Hair Up Gomas Morango com 30 Unidades"",""HAIR UP GUMMY C/ 30 GOMAS - MO ."",""SUPLEMENTO HAIR UP GOMAS MORANGO COM 30UNS""}"
7908475808103,"{""AZ ADT GUMMY + C/30 GOMAS SABOR LIMAO"",""SUPL ALIM MULT EKOBE GUMMY A-Z 30CAPS""}"
7908475808110,"{""AZ + Kids Gomas Cereja com 30 Unidades"",""GUMMY AZ+ KIDS 30 GOMAS - CEREJA - EKOBÉ (ANTIGO)"",""A A Z KIDS CEREJA 30CP""}"
7908475808127,"{""Ekobe Essentials Zinco + Vitamina D3 + Vitamina C com 30 Cá"",""SUPLEMENTO ALIM ZINCO + VIT D3 + VIT C FRASCO 30CPS""}"
7908475808158,"{""Ekobe Essentials Vitamina C 1000mg com 30 Cápsulas"",""EKOBE ESSENTIALS CAPS VIT C 1000.0 MG  X 30"",""VITAMINA C 1000MG EKOBE ESSENTIALS 30 CAPSULAS""}"
7908475808172,"{""Ekobe Essentials Ômega 3 1450mg com 30 Cápsulas"",""OMEGA 3 6 9 30S EKOBE OMEGA 3 6 9 30S EKOBE"",""OMEGA 3 1450MG FRASCO 30 CPS""}"
7908475808172,"{""Ekobe Essentials Ômega 3 1450mg com 30 Cápsulas"",""OMEGA 3 6 9 30S EKOBE OMEGA 3 6 9 30S EKOBE"",""OMEGA 3 1450MG FRASCO 30 CPS""}"
7908475808189,"{""EKO OMEGA 3 30CAPS"",""OMEGA 3 540MG EPA 360MG DHA C/30 CAPS"",""SUPL ALIM OMEGA 3 CAPSULA 30UN""}"
7908475808196,"{""Ekobe Essentials Magnésio 220mg com 30 Cápsulas"",""EKOBE ESSENTIALS CAPS MAGNESI 220.0 MG  X 30"",""SUPLEMENTO ALIM MAGNESIO 220MG 30 CAPSULAS""}"
7908475808233,"{""Ekobe Essentials Vitamina B12 9.9mcg com 30 Cápsulas"",""EKOBE ESSENTIALS CAPS VIT B12 9.9 Y  X 30"",""VITAMINA B12 9.9MCG EKOBE ESSENTIALS 30 CAPSULAS""}"
7908475808257,"{""Ekobe Essentials Coenzima Q10 + Vitamina E com 30 Cápsulas"",""COENZIMA Q10 + VITAMINA E EKOBE ESSENTIALS 30 CAPSULAS""}"
7908475808257,"{""Ekobe Essentials Coenzima Q10 + Vitamina E com 30 Cápsulas"",""COENZIMA Q10 + VITAMINA E EKOBE ESSENTIALS 30 CAPSULAS""}"
7908475808349,"{""UNISSY MAIS CABELOS E UNHAS 60 CAPSULAS DERMA FINE"",""VITAMINA DERMA FINE UNISSY + CABELOS E UNHAS 60CP""}"
7908475810496,"{""AZ+ MULTI VITAMINAS E MINERAIS 30 CAPSULAS"",""SUPL ALIM MULT EKO MULTIVITAMINICO 30UN""}"
7908475811042,"{""EKO OMEGA 3 MEG-3 90CAPS"",""OMEGA 3 1450 MG C/ 90 CAPS - E"",""SUPL ALIM OMEGA 3 CAPSULA 90UN""}"
7908475816337,"{""ACTIVE LIFE GUMMY VINAGRE DE M"",""ACTIVE LIFE GUMMY VINAGRE DE MACA CROM O - 30 GOMAS R 6334"",""SUPL ALIM MULT ACTIVE LIFE VINAGRE DE MACA GUMMY X 30CAPS""}"
7908512701022,"{""GEL MASSAGEADOR BIO INSTINTO TUBARAO 240G"",""GEL DESODORANTE MASSAGEADOR TUBARAO COM OMEGAS 3, 6, 7 E 9 B"",""SUPL ALIM TUBARAO GEL MASSAGEM BIO INSTINTO OMEGA 240G""}"
7908512701039,"{""GEL MASSAGEM BIO INSTINTO CARTILAGEM TUBARAO 200G"",""GEL DESODORANTE MASSAGEADOR TUBARAO COM OMEGAS 3, 6, 7 E 9 B"",""SUPL ALIM TUBARAO GEL OMEGA E BIO 200G""}"
7908577200225,"{""MAGNESIO DIMALATO 60CAPS NOVATECH,"",""SUPL ALIM MAGNESIO DIMALATO NOVATECH 60UN""}"
7908577200300,"{""PROMAX RESTAURER COLAGENO UCII,"",""SUPL ALIM RESTAURER PRO MAX COLAGENO UCII 500MG 60CAPS""}"
7908577200478,"{""VITAMINA C 500MG 60CAPS NOVATECH,"",""VITAMINA C 500MG 60CAPS NOVATECH,,,"",""SUPL ALIM VITAMINA NOVATECH 60UN""}"
7908578500270,"{""OMEGA 3 CONCENTRADO C/ 120 CAPSULAS"",""OMEGA 3 ULTRA CONCENTRADO 840MG 120CAPS JM"",""SUPL ALIM OMEGA 3 ULTRA CONCENTRADO 120UN""}"
7908611900005,"{""FORTVIGOR TAN LIQ 500ML"",""MULTIVITAMINICO FORTVIGOR TAN LIQ 500ML""}"
7908611900012,"{""FORTVIGOR UVA LIQ 500ML"",""SUPL ALIM MULT FORTVIGOR UVA 150ML""}"
7908611900029,"{""FORTVIGOR MAC VER LIQ 500ML"",""MULTIVITAMINICO FORTVIGOR MACA VERDE LIQ 500ML""}"
7908611900036,"{""FORTVIGOR LIM LIQ 500ML"",""MULTIVITAMINICO FORTVIGOR LIM LIQ 500ML""}"
7908611900159,"{""FORTMEMOR COGNIS LIQ 240ML"",""MULTIVITAMINICO FORTVIGOR FORTMEMOR COGNIS LIQ 240ML""}"
7908611900425,"{""FORTVIGOR VIT D3 1.000UI 20ML"",""VITAMINA GTS D3 1.000UI 20ML""}"
7908611900432,"{""FORTVIGOR MELATONINA GTS 20ML"",""MELATONINA GOTAS 20ML""}"
7908611900449,"{""VITAMINA B12 FR VERM GTS 30ML"",""VITAMINA B12 FRUTAS VERMELHAS 30ML""}"
7908611900487,"{""VIGOR ZINCO KIDS LIQ 150ML"",""ZINCO VIGOR KIDS 150ML""}"
7908611900852,"{""VITAMINA C GTS 20ML"",""VITAMINA C GOTAS 20ML - SOUFOR"",""SUPL ALIM SOUFOR VITAMINA GOTAS 20ML""}"
7908611900869,"{""VITAMINA D3K2 GTS 20ML"",""VITAMINA K2+D3 GOTAS 30ML - SO"",""SUPL ALIM VITAMINA GOTAS 30ML""}"
7908611900920,"{""ZINCO QUELATO 29MG 30CAP"",""EFICAZ ZINCO QUELATO COM 30 CA"",""SUPL ALIM ZINCO QUELATO CAP 30UN""}"
7908611900937,"{""VITAMINA K2 30CP"",""VITAMINA K2 C 30CAPS SOUFOR"",""SUPL ALIM SOUFOR VITAMINA 30ML""}"
7908611901026,"{""FORTVIGOR OMEGA 3 120CAP"",""OMEGA 3 FORTVIGOR 120 CAPS""}"
7908611901033,"{""VALENTINA IMUNO KIDS LIQ 240ML"",""SUPL ALIMENTAR MARIANO VALENTINA IMUNO KIDS 240ML""}"
7908611901309,"{""FORTVIGOR FENO GREGO 60CAP"",""SUPL ALIM FORTVIGOR FENO GREGO X 60CAPS""}"
7908620700450,"{""ALHO DESCASCADO BENASSI PCT 1KG NAC"",""VITAMINA SWANSON MELAO AMARGO ESPECTRO 60CPS""}"
7908624601401,"{""BIOTINA 60CAPS"",""BIOTINA EVORA 500MG 60 CAPS"",""SUPL ALIM EVORA BIOTINA CPS 60UN""}"
7908624601968,"{""ZEUS 60CAP FARMAGON"",""T ZEUS ACTION 60CAPS FARMAGON"",""T ZEUS ACTION 60 CAPS""}"
7908624602002,"{""CONTROL PLUS A AZ C/60"",""SUPL ALIM FAMAGON MED CONTROL PLUZ AZ X 60CPRS""}"
7908624603115,"{""MAGNESIO TREONATO 60CAPS"",""MAGNESIO TREONATO EVOORA 500 MG 60 CAPS"",""SUPL ALIM MAGNESIO TREONATO EVORA 60UN""}"
7908624605669,"{""OZEMPIC NAT 500MG 60CAP"",""OZEMPIC NATURAL 500MG 60 CAPS OZEMPIC NATURAL 500MG 60"",""SUPL ALIM COMPOS SHOOPNATU OZEMPIC 60 CAPS""}"
7908624605836,"{""TOURO AZUL BLACK 60 CAPSULAS"",""TOURO  AZUL BLACK 500 MG 90 C"",""SUPL ALIM SHOOPNATU TOURO AZUL BLACK 500MG 90CAPS""}"
7908624605881,"{""OZEMPIC NAT 500MG 120CAP"",""OZEMPIC NATURAL ULTRA FORTE 500MG 120 CAPS"",""OZEMPIC NATURAL ULTRA FORTE 2000MG 120 CAPS""}"
7908645200072,"{""Flebogenol 50mg com 60 Comprimidos"",""FLEBOGENOL 50MG 60 CP (EXTRATO SECO PINUS PINASTER) METALAB"",""FLEBOGENOL 50MG X 60 CPR ()""}"
7908645200300,"{""NEONUTRIX CALCIO MDK 60CPR"",""MULTIVITAMINICO AURAQUIMICA NEONUTRIX CALCIO MDK 60CPS""}"
7908645200331,"{""NEONUTRIX VITAMINA C - 60CPR"",""NEONUTRIX IMUNIDADE CPR MA VC LA 500.0 MG  X 60"",""VITAMINA C IMUNIDADE 60CP""}"
7908645200355,"{""Carve Active 250mg com 30 Comprimidos"",""CARVE ACTIVE C/30 COMPRIMIDOS (CARVAO VEGETAL) - METALAB CO"",""CARVE 250MG X 30 CPR (MET)""}"
7908645200430,"{""Condroless Ultra com 60 Comprimidos + Grátis 10 Comprimidos"",""CONDROLESS  X 60 CPR (MET)""}"
7908645200478,"{""Inovitann Clinical Trimagnesio com 60 Cápsulas"",""TRIMAGNESIO  C/60 CAPS - LINHA INOVITANN CLINICAL,"",""TRIMAGNESIO INOVITANN CLINICAL 60 CAPSULAS""}"
7908645200485,"{""Inovitann Clinical Cloreto Magnésio 500mg com 60 Cápsulas"",""INOVITANN CLINICAL M.E CLORETO MAGNESIO CAP. FR X 60"",""CLORETO MAGNÉSIO 500MG INOVITANN CLINICAL 60 CAPS""}"
7908645200492,"{""Inovitann Clinical Treomag 315mcg com 60 Cápsulas"",""INOVITANN CLINICAL M.E TREOMAG MAGNESIO TREONATO CAP. FR X"",""TREOMAG INOVITANN 315MCG 60 CAPSULAS""}"
7908645200508,"{""Inovitann Clinical Vitamina K2 145mcg com 60 Cápsulas"",""INOVITANN CLINICAL CAPS VIT K2 145.0 Y  X 60"",""SUPLEMENTO ALIM VITAMINA K2 500MG CAIXA 60 CAPSULAS""}"
7908645200508,"{""Inovitann Clinical Vitamina K2 145mcg com 60 Cápsulas"",""INOVITANN CLINICAL CAPS VIT K2 145.0 Y  X 60"",""SUPLEMENTO ALIM VITAMINA K2 500MG CAIXA 60 CAPSULAS""}"
7908645200522,"{""Inovitann Clinical Cúrcuma 80mg com 60 Cápsulas"",""CURCUMA C60 CAPS METALAB CURCUMA C60 CAPS METALAB"",""CURCUMA LONGA 80MG GOOD VIT CAIXA 60 CAPSULAS""}"
7908645200522,"{""Inovitann Clinical Cúrcuma 80mg com 60 Cápsulas"",""CURCUMA C60 CAPS METALAB CURCUMA C60 CAPS METALAB"",""CURCUMA LONGA 80MG GOOD VIT CAIXA 60 CAPSULAS""}"
7908645200522,"{""Inovitann Clinical Cúrcuma 80mg com 60 Cápsulas"",""CURCUMA C60 CAPS METALAB CURCUMA C60 CAPS METALAB"",""CURCUMA LONGA 80MG GOOD VIT CAIXA 60 CAPSULAS""}"
7908645200522,"{""Inovitann Clinical Cúrcuma 80mg com 60 Cápsulas"",""CURCUMA C60 CAPS METALAB CURCUMA C60 CAPS METALAB"",""CURCUMA LONGA 80MG GOOD VIT CAIXA 60 CAPSULAS""}"
7908645200539,"{""Inovitann Clinical Vitamina B12 com 60 Cápsulas"",""INOVITANN  X 60 CPR ()""}"
7908645200539,"{""Inovitann Clinical Vitamina B12 com 60 Cápsulas"",""INOVITANN  X 60 CPR ()""}"
7908645200546,"{""Inovitann Clinical Coenzima Q10 100mg com 60 Cápsulas"",""COEZIMA Q10 100MG C60 CAPS ME COEZIMA Q10 100MG C60 CA"",""INOVITANN CLINICAL 100MG X 60 CPR (MET)""}"
7908645200560,"{""Inovitann Clinical Biotina com 60 Cápsulas"",""BIOTINA C60 CAPS METALAB BIOTINA C60 CAPS METALAB"",""SUPLEMENTO ALIM BIOTINA 500MG FRASCO 60 CAPSULAS""}"
7908645200560,"{""Inovitann Clinical Biotina com 60 Cápsulas"",""BIOTINA C60 CAPS METALAB BIOTINA C60 CAPS METALAB"",""SUPLEMENTO ALIM BIOTINA 500MG FRASCO 60 CAPSULAS""}"
7908645200577,"{""GLUCONIC ZINCO 100ML"",""GLUCONIC ZINCO SUS OR KID G 2.0 MG 100.0 ML X 1"",""GLUCONIC ZINCO KIDS 100ML""}"
7908645200836,"{""OSTEOCORP 500MG 60CP"",""CARBONATO DE CALCIO 500 MG CX C/ 60 CPRS (OSTEOCORP)"",""OSTEOCORP 500MG 60COMP""}"
7908645200850,"{""OSTEOCORP D 600MG+400UI C/60 COMP META"",""OSTEOCORP 600 MG + VITAMINA D3 400 UI C/60 COMPRIM"",""SUPL ALIM OSTEOCORP MET CALCIO 60UN""}"
7908645200881,"{""CAMOMILA BABY 20CPS"",""CAMOMILA BABY CAPS INFANTI X 20 ASCORBICO ACIDO COLECALCIFE"",""SUPL ALIM CAMOMILA BABY VITAMINA CAPSULA 20UN""}"
7908645200904,"{""MURICALM GOTAS 30ML (MELATONINA) (METAL)"",""METALAB MURICALM GOTAS 30ML ( UN )"",""SUPLEMENTO ALIM MURICALM GOTAS METALAB 30ML""}"
7908645200935,"{""ELIXIR DE INHAME 240ML SANTA RAIZ / METALAB"",""ELIXIR DE INHAME 240ML SANTA RAIZ METALAB INHAME E SALSA ("",""SUPL ALIM SANTA RAIZ ELIXIR INHANE X 240ML""}"
7908645201086,"{""ENZICOBA 60CP OROD"",""VITAMINA B12 ENZICOBA C/60 CAPS MASTIGAVEL ( UN )"",""SUPL ALIM VITAMINA B12 ENZICOBA MECOBALAMINA 60CP""}"
7908645201130,"{""REPOR GERMINA AD 5FLAC 10ML"",""REPOR GERMINA SUS ORA FRAS 500.0 K 10.0 ML X 5"",""REPOR GERMINA ADULTO 5FRASCOS METALAB 10ML""}"
7908645201321,"{""COMPLEXO B CONCENTRADO - 20 CO"",""COMPLEXO B CONCENTRADO C/20 CPR - METALAB"",""SUPL ALIM COMPLEXO B CONCENTRADO COMPRIMIDO METALAB 20UN""}"
7908645201338,"{""COMPLEXO B CONCENTRADO C/50 COMP METALAB"",""COMPLEXO B C/50 ( UN )"",""SUPL ALIM COMPLEXO B COMPRIMIDOS 50UN""}"
7908672300776,"{""MALATTO BLEND"",""MALATTO PLUS BLEND COM 60 CAPS"",""SUPL ALIM MULT SUPRAERVAS MALATTO PLUS BLEND 60CAPS""}"
7908672300783,"{""SUPLEMENTO ALIMENT BLUES KIDS 240ML PAZ E AMOR"",""MODERACAO LIQ P A K TF 240.0 ML X 1"",""VITAMINA MODERACAO PAZAM KIDS 240ML""}"
7908672304118,"{""MAGNESIO DIM 500MG 60CAP"",""MAGNESIO DIMALATO 500MG 60 CP ."",""SUPL ALIM MAGNESIO DIMALATO CAP PHY 60UN""}"
7908672305061,"{""MUCK FORT EFERVESCENTE"",""DISPLAY MUCK FORT MULTIACAO C/12 TUBESTES DE 10 C"",""MULTIVITAMINICO MUCKFORT MULTIACAO EFERV DISPLAY 12UN""}"
7908672305931,"{""MAGNESIO+INOSITOL 30CP"",""MAGNESIO QUELATO + INOSITOL 30"",""SUPL ALIM MAGNESIO INOSITOL 30UN""}"
7908672306723,"{""VITAL MASTER 240ML SUPRA ERVAS"",""MULTIVITAMINICO SUPRAERVAS VITAL MASTER 240ML""}"
7908672308246,"{""MAGNESIO INOSITOL (NEURELAX) 300G S. MARACUJA"",""MAGNESIO INOSITOL (NEURELAX) - S. MARACUJA LATA 300GR SE"",""SUPL ALIM MAGNESIO INOSITOL NEURELAX MARACUJA 300G""}"
7908699000017,"{""Topslim Thermo com 60 Cápsulas"",""SUPLEMETO ALIM (TOPSLIM THERMO) 400MG C/60 CAPS - HERBAMED"",""SUPL ALIM HERBAMED TOPSLIM THERMO 60CAPS""}"
7908699000024,"{""Mag Plus 5 com 60 Cápsulas"",""MAG PLUS 5 350 MG 60 CPS HERBAMED ( UN )"",""MAGPLUS5  X 60 CPR (HMD)""}"
7908699000048,"{""Psylax Pó Laranja 10 Sachês com 5g"",""PSYLAX (PSYLIUM) SACHE 5G 10 ENVELOPES H ( UN )"",""PSYLAX PO LARANJA 10 SACHES COM 5G""}"
7908699000086,"{""Mater Vita com 30 Cápsulas"",""HERBAMED MATERVITA C/30 CPR ( GESTANTE E LACTANTE )"",""SUPLEMENTO ALIMENTAR MATERVITA 500MG CAIXA 30 CAPSULAS""}"
7908699000116,"{""Cúrcuma Max 400mg com 60 Cápsulas"",""SUPLEMENTO ALIM (CURCUMA MAX) 400MG FR 60 CAPS - HERBAMED"",""SUPL ALIM HERBAMED CURCUMA 400MG X 60CAPS (HER)""}"
7908699000130,"{""Rejuvit Homem Cabelo e Barba com 60 Cápsulas"",""REJUVIT HOMEM CABELO E BARBA 6 REJUVIT HOMEM CABELO E BA"",""SUPLEMENTO ALIM REJUVIT HOMEM CABELO E BARBA 60UN""}"
7908699000147,"{""Rejuvit Mulher Pele Cabelo Unhas com 60 Cápsulas"",""Herbamed Rejuvit Mulher Pele Cabelos E Unhas - 60 Cápsulas -"",""SUPLEMENTO ALIM REJUVIT MULHER FEMME CONTROL CAIXA 30 CPLAS""}"
