SKU;Cod.Empresa;Empresa;Descripcion Minorista;RUBRO;Fecha Ult.Mov
7898687732993;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;DAMATERC/30 CAPS;SIN ASIGNAR(M);2023-08-05 00:00:00.0
7898149934514;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;CIPROTERONA BERGAMOC/20 CPR 50MG GEN;SIN ASIGNAR(M);2022-02-28 00:00:00.0
7898074617612;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;FLUIMUCILC/16 CPR EFERV 600MG;SIN ASIGNAR(M);2025-07-02 00:00:00.0
7898074613430;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;FLUIMUCILC/16 CPR EFERV 200MG;SIN ASIGNAR(M);2024-06-14 00:00:00.0
7898074611276;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;FLUIMUCILC/60 CPR EFERV 600MG;SIN ASIGNAR(M);2023-11-21 00:00:00.0
7897595635198;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;ACICLOVIR SANDOZC/50 CPR 200MG GEN;SIN ASIGNAR(M);2023-04-14 00:00:00.0
7897595604460;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;LECTRUM1,5ML PO LIOF+SOL DIL 3,75MG;SIN ASIGNAR(M);2023-02-27 00:00:00.0
7897595602503;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;HERPESILC/25 CPR 200MG;SIN ASIGNAR(M);2025-06-28 00:00:00.0
7897316802861;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;PRED MILD10ML COLI 0,12%;SIN ASIGNAR(M);2024-03-30 00:00:00.0
7897076909343;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;ACECLOFENACO RANBAXYC/24 CPR REV 100MG GEN;SIN ASIGNAR(M);2025-12-20 00:00:00.0
7896658001680;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;VITA E ACHEC/30 CAPS 400MG;SIN ASIGNAR(M);2025-03-26 00:00:00.0
7896523227092;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;ACECLOFENACO CIMEDC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2023-07-30 00:00:00.0
7896241265543;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;SUPREMAC/28 CPR REV 2+1MG;SIN ASIGNAR(M);2025-08-17 00:00:00.0
7896112400554;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;DTN-FOLC/90 CAPS 400MCG+10MG;SIN ASIGNAR(M);2024-04-11 00:00:00.0
7896094208506;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;NATIFA PRO UBDC/28 CPR REV 0,5+0,1MG;SIN ASIGNAR(M);2025-08-11 00:00:00.0
7896094201477;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;NATIFA PROC/28 CPR REV 1+0,5MG;SIN ASIGNAR(M);2025-08-23 00:00:00.0
7896006290667;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;STER MD10ML SUSP OFT 1,2MG/ML;SIN ASIGNAR(M);2025-05-27 00:00:00.0
7896006245339;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;DIAMOXC/30 CPR 250MG;SIN ASIGNAR(M);2025-08-26 00:00:00.0
7896006245322;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;DIAMOXC/25 CPR 250MG;SIN ASIGNAR(M);2023-05-11 00:00:00.0
7896006201731;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;PRIMOSISTONC/30 CPR 2+0,01MG;SIN ASIGNAR(M);2025-08-15 00:00:00.0
7896006201717;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;PRIMOLUT NOR 10C/30 CPR 10MG;SIN ASIGNAR(M);2025-07-09 00:00:00.0
7896004775043;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;ACICLOVIR EMSC/30 CPR 400MG GEN;SIN ASIGNAR(M);2023-07-16 00:00:00.0
7896004722122;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;ACECLOFENACO EMSC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2024-02-20 00:00:00.0
7891721202391;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;ACICLOVIR MERCKC/30 CPR 400MG GEN;SIN ASIGNAR(M);2025-08-16 00:00:00.0
7891721023484;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;ACICLOVIR MERCKC/30 CPR 400MG GEN;SIN ASIGNAR(M);2022-04-03 00:00:00.0
7891317411923;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;PROFLAMC/12 CPR REV 100MG;SIN ASIGNAR(M);2023-06-02 00:00:00.0
7891317020002;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;ACECLOFENACO EUROC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2025-07-14 00:00:00.0
7891317014773;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;EMAMAC/30 CAPS 400MG;SIN ASIGNAR(M);2025-06-13 00:00:00.0
7891317001513;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;ACICLOVIR EUROC/25 CPR 200MG GEN;SIN ASIGNAR(M);2025-08-27 00:00:00.0
7891268106213;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;PROVERAC/14 CPR 10MG;SIN ASIGNAR(M);2024-09-11 00:00:00.0
7891142128638;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;CELESTONE SOLUSPAN1ML SUSP INJ 3+3MG/ML;SIN ASIGNAR(M);2023-03-08 00:00:00.0
7891106000956;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;BAYCUTEN N40GR CR 10+0,4MG;SIN ASIGNAR(M);2025-08-17 00:00:00.0
7890282800015;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;ADEFORTE3ML SOL ORAL;SIN ASIGNAR(M);2023-09-28 00:00:00.0
5060632508508;90681;PP BC KOMPRAO NOVA ESPERANCA LJ206;SYSTEN CONTIC/8 ADES 50+170MCG/DIA;SIN ASIGNAR(M);2025-08-02 00:00:00.0
7898687732993;90688;PP ITAPEMA CASA BRANCA KOCHL;DAMATERC/30 CAPS;SIN ASIGNAR(M);2023-10-06 00:00:00.0
7898149934514;90688;PP ITAPEMA CASA BRANCA KOCHL;CIPROTERONA BERGAMOC/20 CPR 50MG GEN;SIN ASIGNAR(M);2025-07-29 00:00:00.0
7898149932183;90688;PP ITAPEMA CASA BRANCA KOCHL;FEMIGESTROLC/30 CPR 160MG;SIN ASIGNAR(M);2022-07-08 00:00:00.0
7898074613430;90688;PP ITAPEMA CASA BRANCA KOCHL;FLUIMUCILC/16 CPR EFERV 200MG;SIN ASIGNAR(M);2023-10-26 00:00:00.0
7898074611276;90688;PP ITAPEMA CASA BRANCA KOCHL;FLUIMUCILC/60 CPR EFERV 600MG;SIN ASIGNAR(M);2023-07-07 00:00:00.0
7898049795260;90688;PP ITAPEMA CASA BRANCA KOCHL;ACECLOFENACO VITAMEDICC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2026-02-19 00:00:00.0
7897595639066;90688;PP ITAPEMA CASA BRANCA KOCHL;ACICLOVIR NOVARTISC/30 CPR 400MG GEN;SIN ASIGNAR(M);2025-08-21 00:00:00.0
7897595635198;90688;PP ITAPEMA CASA BRANCA KOCHL;ACICLOVIR SANDOZC/50 CPR 200MG GEN;SIN ASIGNAR(M);2023-05-16 00:00:00.0
7897595602503;90688;PP ITAPEMA CASA BRANCA KOCHL;HERPESILC/25 CPR 200MG;SIN ASIGNAR(M);2025-06-27 00:00:00.0
7897316802861;90688;PP ITAPEMA CASA BRANCA KOCHL;PRED MILD10ML COLI 0,12%;SIN ASIGNAR(M);2024-12-19 00:00:00.0
7897076909312;90688;PP ITAPEMA CASA BRANCA KOCHL;ACECLOFENACO RANBAXYC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2023-03-13 00:00:00.0
7896658001680;90688;PP ITAPEMA CASA BRANCA KOCHL;VITA E ACHEC/30 CAPS 400MG;SIN ASIGNAR(M);2025-09-01 00:00:00.0
7896523227092;90688;PP ITAPEMA CASA BRANCA KOCHL;ACECLOFENACO CIMEDC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2024-03-29 00:00:00.0
7896241265543;90688;PP ITAPEMA CASA BRANCA KOCHL;SUPREMAC/28 CPR REV 2+1MG;SIN ASIGNAR(M);2025-07-25 00:00:00.0
7896112400554;90688;PP ITAPEMA CASA BRANCA KOCHL;DTN-FOLC/90 CAPS 400MCG+10MG;SIN ASIGNAR(M);2023-02-09 00:00:00.0
7896112116929;90688;PP ITAPEMA CASA BRANCA KOCHL;TEUTOVIT EC/30 CAPS 400MG;SIN ASIGNAR(M);2024-02-07 00:00:00.0
7896094208506;90688;PP ITAPEMA CASA BRANCA KOCHL;NATIFA PRO UBDC/28 CPR REV 0,5+0,1MG;SIN ASIGNAR(M);2025-07-01 00:00:00.0
7896094201477;90688;PP ITAPEMA CASA BRANCA KOCHL;NATIFA PROC/28 CPR REV 1+0,5MG;SIN ASIGNAR(M);2025-08-01 00:00:00.0
7896006290667;90688;PP ITAPEMA CASA BRANCA KOCHL;STER MD10ML SUSP OFT 1,2MG/ML;SIN ASIGNAR(M);2025-06-16 00:00:00.0
7896006245339;90688;PP ITAPEMA CASA BRANCA KOCHL;DIAMOXC/30 CPR 250MG;SIN ASIGNAR(M);2025-08-06 00:00:00.0
7896006245322;90688;PP ITAPEMA CASA BRANCA KOCHL;DIAMOXC/25 CPR 250MG;SIN ASIGNAR(M);2023-04-24 00:00:00.0
7896006201731;90688;PP ITAPEMA CASA BRANCA KOCHL;PRIMOSISTONC/30 CPR 2+0,01MG;SIN ASIGNAR(M);2025-08-31 00:00:00.0
7896006201717;90688;PP ITAPEMA CASA BRANCA KOCHL;PRIMOLUT NOR 10C/30 CPR 10MG;SIN ASIGNAR(M);2025-08-09 00:00:00.0
7896004775043;90688;PP ITAPEMA CASA BRANCA KOCHL;ACICLOVIR EMSC/30 CPR 400MG GEN;SIN ASIGNAR(M);2024-07-21 00:00:00.0
7896004722122;90688;PP ITAPEMA CASA BRANCA KOCHL;ACECLOFENACO EMSC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2025-08-18 00:00:00.0
7894916503754;90688;PP ITAPEMA CASA BRANCA KOCHL;AGLUCOSEC/30 CPR 50MG;SIN ASIGNAR(M);2025-03-28 00:00:00.0
7891721202391;90688;PP ITAPEMA CASA BRANCA KOCHL;ACICLOVIR MERCKC/30 CPR 400MG GEN;SIN ASIGNAR(M);2025-07-30 00:00:00.0
7891721023484;90688;PP ITAPEMA CASA BRANCA KOCHL;ACICLOVIR MERCKC/30 CPR 400MG GEN;SIN ASIGNAR(M);2022-03-21 00:00:00.0
7891317411923;90688;PP ITAPEMA CASA BRANCA KOCHL;PROFLAMC/12 CPR REV 100MG;SIN ASIGNAR(M);2025-07-23 00:00:00.0
7891317014773;90688;PP ITAPEMA CASA BRANCA KOCHL;EMAMAC/30 CAPS 400MG;SIN ASIGNAR(M);2025-04-12 00:00:00.0
7891317001513;90688;PP ITAPEMA CASA BRANCA KOCHL;ACICLOVIR EUROC/25 CPR 200MG GEN;SIN ASIGNAR(M);2025-02-15 00:00:00.0
7891268106213;90688;PP ITAPEMA CASA BRANCA KOCHL;PROVERAC/14 CPR 10MG;SIN ASIGNAR(M);2025-06-04 00:00:00.0
7891142128638;90688;PP ITAPEMA CASA BRANCA KOCHL;CELESTONE SOLUSPAN1ML SUSP INJ 3+3MG/ML;SIN ASIGNAR(M);2025-07-14 00:00:00.0
7891106000956;90688;PP ITAPEMA CASA BRANCA KOCHL;BAYCUTEN N40GR CR 10+0,4MG;SIN ASIGNAR(M);2025-08-14 00:00:00.0
7890282800015;90688;PP ITAPEMA CASA BRANCA KOCHL;ADEFORTE3ML SOL ORAL;SIN ASIGNAR(M);2023-09-12 00:00:00.0
5060632508508;90688;PP ITAPEMA CASA BRANCA KOCHL;SYSTEN CONTIC/8 ADES 50+170MCG/DIA;SIN ASIGNAR(M);2025-07-31 00:00:00.0
7899095232372;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;DEXAMETASONA CREME 10G GEOLAB;SIN ASIGNAR(M);2023-05-10 00:00:00.0
7898940658800;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;ACECLOFENACO 100MG C/12CPR ZYDUS;SIN ASIGNAR(M);2025-01-28 00:00:00.0
7898049795260;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;ACECLOFENACO 100MG C/12CPR VITAMEDIC;SIN ASIGNAR(M);2024-09-26 00:00:00.0
7897595637642;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;ACICLOVIR 200MG C/25 CPR SANDOZ;SIN ASIGNAR(M);2024-05-23 00:00:00.0
7897595602626;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;ACICLOVIR 200MG C/25 CPR SANDOZ;SIN ASIGNAR(M);2023-06-26 00:00:00.0
7897076909312;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;ACECLOFENACO 100MG C/12CPR RANBAXY;SIN ASIGNAR(M);2022-08-16 00:00:00.0
7896658001680;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;VITA-E 400MG C/30CPR;SIN ASIGNAR(M);2025-04-07 00:00:00.0
7896523227092;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;ACECLOFENACO 100MG C/12CPR CIMED;SIN ASIGNAR(M);2024-04-18 00:00:00.0
7896094201477;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;NATIFA PRO C/28;SIN ASIGNAR(M);2023-03-23 00:00:00.0
7896006245339;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;+ DIAMOX 250MG 30CPR   UNIA %DN:0.00;SIN ASIGNAR(M);2025-12-05 00:00:00.0
7896006245322;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;DIAMOX 250MG 25CPR GENOM;SIN ASIGNAR(M);2023-02-02 00:00:00.0
7896004722146;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;ACECLOFENACO 100MG C/12CPR GERMED;SIN ASIGNAR(M);2023-03-29 00:00:00.0
7896004722122;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;ACECLOFENACO 100MG C/12CPR EMS;SIN ASIGNAR(M);2022-09-30 00:00:00.0
7896004715377;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;CLOTRIMAZOL+DEXAMETASONA CR 40G GERMED;SIN ASIGNAR(M);2022-09-28 00:00:00.0
7895296118064;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;ACECLOFENACO 100MG C/12CPR NOVA QUIMICA;SIN ASIGNAR(M);2025-07-02 00:00:00.0
7891721202391;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;ACICLOVIR 400MG C/30CPR MERCK;SIN ASIGNAR(M);2025-02-17 00:00:00.0
7891721023484;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;ACICLOVIR 400MG C/30CPR MERCK;SIN ASIGNAR(M);2022-03-02 00:00:00.0
7891721023477;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;ACICLOVIR 200MG C/25CPR MERCK;SIN ASIGNAR(M);2022-06-09 00:00:00.0
7891317411923;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;PROFLAM 100MG 12CPR EUROFARMA;SIN ASIGNAR(M);2024-08-02 00:00:00.0
7891268106213;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;PROVERA 10MG 14CPR PFIZER;SIN ASIGNAR(M);2023-04-19 00:00:00.0
7891106906029;33997;FARMACIA ADJAILSON E JOSILEIDE LTDA;PRIMOSISTON 30CPR BAYER;SIN ASIGNAR(M);2025-10-24 00:00:00.0
7898133135606;48385;ADICAO DISTRIBUICAO EXPRESS LTDA;VITAMINA E NATULAB 400MG 30CPR;SIN ASIGNAR(M);2022-04-21 00:00:00.0
7898074617612;48385;ADICAO DISTRIBUICAO EXPRESS LTDA;FLUIMUCIL 600MG C/16 CPR EFERV;SIN ASIGNAR(M);2022-02-13 00:00:00.0
7898074616943;48385;ADICAO DISTRIBUICAO EXPRESS LTDA;FLUIMUCIL SOL NASAL 20 ML;SIN ASIGNAR(M);2022-03-15 00:00:00.0
7897076909312;48385;ADICAO DISTRIBUICAO EXPRESS LTDA;ACECLOFENACO 10;SIN ASIGNAR(M);2021-06-20 00:00:00.0
7896658001680;48385;ADICAO DISTRIBUICAO EXPRESS LTDA;VITA E 400 UI 30 CAPS;SIN ASIGNAR(M);2022-04-23 00:00:00.0
7896548198865;48385;ADICAO DISTRIBUICAO EXPRESS LTDA;FLORATE COL 5 ML;SIN ASIGNAR(M);2022-03-22 00:00:00.0
7896241265543;48385;ADICAO DISTRIBUICAO EXPRESS LTDA;SUPREMA 28 CPR;SIN ASIGNAR(M);2022-04-06 00:00:00.0
7896112400554;48385;ADICAO DISTRIBUICAO EXPRESS LTDA;D T N FOLICO 90CPR;SIN ASIGNAR(M);2022-04-21 00:00:00.0
7896094208506;48385;ADICAO DISTRIBUICAO EXPRESS LTDA;NATIFA PRO UBD 28CPR;SIN ASIGNAR(M);2021-12-21 00:00:00.0
7896094201477;48385;ADICAO DISTRIBUICAO EXPRESS LTDA;NATIFA PRO 1MG / 0,5MG 28 CPR;SIN ASIGNAR(M);2022-04-23 00:00:00.0
7896006290667;48385;ADICAO DISTRIBUICAO EXPRESS LTDA;STER MD 1,2MG/ML COL 10ML;SIN ASIGNAR(M);2021-12-24 00:00:00.0
7896006245322;48385;ADICAO DISTRIBUICAO EXPRESS LTDA;DIAMOX 250MG 25 CPR;SIN ASIGNAR(M);2022-04-13 00:00:00.0
7896004722122;48385;ADICAO DISTRIBUICAO EXPRESS LTDA;ACECLOFENACO 100MG 12 CPR EMS;SIN ASIGNAR(M);2022-04-21 00:00:00.0
7891721023484;48385;ADICAO DISTRIBUICAO EXPRESS LTDA;ACICLOVIR 400MG 30 CPR MER;SIN ASIGNAR(M);2022-04-19 00:00:00.0
7891317411923;48385;ADICAO DISTRIBUICAO EXPRESS LTDA;PROFLAN 100 MG 12 CPR;SIN ASIGNAR(M);2022-04-17 00:00:00.0
7891106000956;48385;ADICAO DISTRIBUICAO EXPRESS LTDA;BAYCUTEN N CR 40 GR;SIN ASIGNAR(M);2022-03-07 00:00:00.0
7898149934514;83857;CLAMED CL HEALTH CENTER LJ339;CIPROTERONA BERGAMOC/20 CPR 50MG GEN;SIN ASIGNAR(M);2022-10-10 00:00:00.0
7896112116929;83857;CLAMED CL HEALTH CENTER LJ339;TEUTOVIT EC/30 CAPS 400MG;SIN ASIGNAR(M);2023-04-05 00:00:00.0
7896094201477;83857;CLAMED CL HEALTH CENTER LJ339;NATIFA PROC/28 CPR REV 1+0,5MG;SIN ASIGNAR(M);2022-07-11 00:00:00.0
7896006245322;83857;CLAMED CL HEALTH CENTER LJ339;DIAMOXC/25 CPR 250MG;SIN ASIGNAR(M);2021-12-06 00:00:00.0
7896006201731;83857;CLAMED CL HEALTH CENTER LJ339;PRIMOSISTONC/30 CPR 2+0,01MG;SIN ASIGNAR(M);2023-11-09 00:00:00.0
7896006201717;83857;CLAMED CL HEALTH CENTER LJ339;PRIMOLUT NOR 10C/30 CPR 10MG;SIN ASIGNAR(M);2023-08-04 00:00:00.0
7891317014773;83857;CLAMED CL HEALTH CENTER LJ339;EMAMAC/30 CAPS 400MG;SIN ASIGNAR(M);2023-07-20 00:00:00.0
7890282800015;83857;CLAMED CL HEALTH CENTER LJ339;ADEFORTE3ML SOL ORAL;SIN ASIGNAR(M);2022-11-17 00:00:00.0
7898687732993;83265;PP PALMAS;DAMATERC/30 CAPS;SIN ASIGNAR(M);2023-02-13 00:00:00.0
7898149934514;83265;PP PALMAS;CIPROTERONA BERGAMOC/20 CPR 50MG GEN;SIN ASIGNAR(M);2024-01-11 00:00:00.0
7898074617612;83265;PP PALMAS;FLUIMUCILC/16 CPR EFERV 600MG;SIN ASIGNAR(M);2025-02-17 00:00:00.0
7898074616943;83265;PP PALMAS;FLUIMUCIL20ML SOL NAS 11,5MG/ML;SIN ASIGNAR(M);2023-07-24 00:00:00.0
7897595639134;83265;PP PALMAS;ACICLOVIR SANDOZC/60 CPR 400MG GEN;SIN ASIGNAR(M);2025-02-12 00:00:00.0
7897595635198;83265;PP PALMAS;ACICLOVIR SANDOZC/50 CPR 200MG GEN;SIN ASIGNAR(M);2025-02-18 00:00:00.0
7897595602503;83265;PP PALMAS;HERPESILC/25 CPR 200MG;SIN ASIGNAR(M);2024-09-13 00:00:00.0
7896658001680;83265;PP PALMAS;VITA E ACHEC/30 CAPS 400MG;SIN ASIGNAR(M);2024-11-12 00:00:00.0
7896523227092;83265;PP PALMAS;ACECLOFENACO CIMEDC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2023-06-28 00:00:00.0
7896241265543;83265;PP PALMAS;SUPREMAC/28 CPR REV 2+1MG;SIN ASIGNAR(M);2023-07-13 00:00:00.0
7896112400554;83265;PP PALMAS;DTN-FOLC/90 CAPS 400MCG+10MG;SIN ASIGNAR(M);2023-08-29 00:00:00.0
7896094208506;83265;PP PALMAS;NATIFA PRO UBDC/28 CPR REV 0,5+0,1MG;SIN ASIGNAR(M);2025-02-12 00:00:00.0
7896094201477;83265;PP PALMAS;NATIFA PROC/28 CPR REV 1+0,5MG;SIN ASIGNAR(M);2024-11-01 00:00:00.0
7896006290667;83265;PP PALMAS;STER MD10ML SUSP OFT 1,2MG/ML;SIN ASIGNAR(M);2024-12-17 00:00:00.0
7896006245339;83265;PP PALMAS;DIAMOXC/30 CPR 250MG;SIN ASIGNAR(M);2025-02-12 00:00:00.0
7896006245322;83265;PP PALMAS;DIAMOXC/25 CPR 250MG;SIN ASIGNAR(M);2023-06-12 00:00:00.0
7896006201731;83265;PP PALMAS;PRIMOSISTONC/30 CPR 2+0,01MG;SIN ASIGNAR(M);2024-11-25 00:00:00.0
7896006201717;83265;PP PALMAS;PRIMOLUT NOR 10C/30 CPR 10MG;SIN ASIGNAR(M);2025-02-25 00:00:00.0
7896004775043;83265;PP PALMAS;ACICLOVIR EMSC/30 CPR 400MG GEN;SIN ASIGNAR(M);2025-01-11 00:00:00.0
7896004722122;83265;PP PALMAS;ACECLOFENACO EMSC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2024-05-11 00:00:00.0
7895858017002;83265;PP PALMAS;ZZFLORINEFEC/100 CPR 0,1MG;SIN ASIGNAR(M);2022-12-10 00:00:00.0
7891721202391;83265;PP PALMAS;ACICLOVIR MERCKC/30 CPR 400MG GEN;SIN ASIGNAR(M);2022-12-22 00:00:00.0
7891721023484;83265;PP PALMAS;ACICLOVIR MERCKC/30 CPR 400MG GEN;SIN ASIGNAR(M);2022-03-27 00:00:00.0
7891317411923;83265;PP PALMAS;PROFLAMC/12 CPR REV 100MG;SIN ASIGNAR(M);2024-02-02 00:00:00.0
7891317014773;83265;PP PALMAS;EMAMAC/30 CAPS 400MG;SIN ASIGNAR(M);2022-10-18 00:00:00.0
7891317001513;83265;PP PALMAS;ACICLOVIR EUROC/25 CPR 200MG GEN;SIN ASIGNAR(M);2024-11-26 00:00:00.0
7891268106213;83265;PP PALMAS;PROVERAC/14 CPR 10MG;SIN ASIGNAR(M);2024-11-05 00:00:00.0
7891142128638;83265;PP PALMAS;CELESTONE SOLUSPAN1ML SUSP INJ 3+3MG/ML;SIN ASIGNAR(M);2023-05-12 00:00:00.0
7891106006149;83265;PP PALMAS;EPHYNALC/30 CAPS 400MG;SIN ASIGNAR(M);2025-02-03 00:00:00.0
7891106000956;83265;PP PALMAS;BAYCUTEN N40GR CR 10+0,4MG;SIN ASIGNAR(M);2023-10-13 00:00:00.0
7890282800015;83265;PP PALMAS;ADEFORTE3ML SOL ORAL;SIN ASIGNAR(M);2023-08-31 00:00:00.0
5060632508508;83265;PP PALMAS;SYSTEN CONTIC/8 ADES 50+170MCG/DIA;SIN ASIGNAR(M);2025-02-17 00:00:00.0
7898149934514;83293;DC FPOLIS COQUEIROS;CIPROTERONA BERGAMOC/20 CPR 50MG GEN;SIN ASIGNAR(M);2025-07-10 00:00:00.0
7898149932183;83293;DC FPOLIS COQUEIROS;FEMIGESTROLC/30 CPR 160MG;SIN ASIGNAR(M);2022-05-02 00:00:00.0
7898074617612;83293;DC FPOLIS COQUEIROS;FLUIMUCILC/16 CPR EFERV 600MG;SIN ASIGNAR(M);2025-07-17 00:00:00.0
7898074613430;83293;DC FPOLIS COQUEIROS;FLUIMUCILC/16 CPR EFERV 200MG;SIN ASIGNAR(M);2024-09-10 00:00:00.0
7898074611276;83293;DC FPOLIS COQUEIROS;FLUIMUCILC/60 CPR EFERV 600MG;SIN ASIGNAR(M);2023-04-27 00:00:00.0
7897595639066;83293;DC FPOLIS COQUEIROS;ACICLOVIR NOVARTISC/30 CPR 400MG GEN;SIN ASIGNAR(M);2025-10-06 00:00:00.0
7897595635198;83293;DC FPOLIS COQUEIROS;ACICLOVIR SANDOZC/50 CPR 200MG GEN;SIN ASIGNAR(M);2022-05-08 00:00:00.0
7897595604460;83293;DC FPOLIS COQUEIROS;LECTRUM1,5ML PO LIOF+SOL DIL 3,75MG;SIN ASIGNAR(M);2026-03-03 00:00:00.0
7897595602503;83293;DC FPOLIS COQUEIROS;HERPESILC/25 CPR 200MG;SIN ASIGNAR(M);2025-06-19 00:00:00.0
7897316802861;83293;DC FPOLIS COQUEIROS;PRED MILD10ML COLI 0,12%;SIN ASIGNAR(M);2023-12-23 00:00:00.0
7897076909312;83293;DC FPOLIS COQUEIROS;ACECLOFENACO RANBAXYC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2025-09-06 00:00:00.0
7896658001680;83293;DC FPOLIS COQUEIROS;VITA E ACHEC/30 CAPS 400MG;SIN ASIGNAR(M);2025-09-04 00:00:00.0
7896523227092;83293;DC FPOLIS COQUEIROS;ACECLOFENACO CIMEDC/12 CPR REV 100MG GEN;SIN ASIGNAR(M);2023-08-14 00:00:00.0
7896241265543;83293;DC FPOLIS COQUEIROS;SUPREMAC/28 CPR REV 2+1MG;SIN ASIGNAR(M);2025-03-11 00:00:00.0
7896165600055;83293;DC FPOLIS COQUEIROS;DDAVPC/30 CPR 0,2MG;SIN ASIGNAR(M);2025-09-03 00:00:00.0
7896112400554;83293;DC FPOLIS COQUEIROS;DTN-FOLC/90 CAPS 400MCG+10MG;SIN ASIGNAR(M);2024-04-10 00:00:00.0
7896112116929;83293;DC FPOLIS COQUEIROS;TEUTOVIT EC/30 CAPS 400MG;SIN ASIGNAR(M);2022-11-22 00:00:00.0
7896094208506;83293;DC FPOLIS COQUEIROS;NATIFA PRO UBDC/28 CPR REV 0,5+0,1MG;SIN ASIGNAR(M);2025-06-12 00:00:00.0
7896094201477;83293;DC FPOLIS COQUEIROS;NATIFA PROC/28 CPR REV 1+0,5MG;SIN ASIGNAR(M);2025-09-04 00:00:00.0
7896006290667;83293;DC FPOLIS COQUEIROS;STER MD10ML SUSP OFT 1,2MG/ML;SIN ASIGNAR(M);2025-08-30 00:00:00.0
7896006245339;83293;DC FPOLIS COQUEIROS;DIAMOXC/30 CPR 250MG;SIN ASIGNAR(M);2025-08-29 00:00:00.0
7896006245322;83293;DC FPOLIS COQUEIROS;DIAMOXC/25 CPR 250MG;SIN ASIGNAR(M);2023-05-10 00:00:00.0
7896006201731;83293;DC FPOLIS COQUEIROS;PRIMOSISTONC/30 CPR 2+0,01MG;SIN ASIGNAR(M);2025-08-26 00:00:00.0
7896006201717;83293;DC FPOLIS COQUEIROS;PRIMOLUT NOR 10C/30 CPR 10MG;SIN ASIGNAR(M);2023-05-20 00:00:00.0
